,contractID,symbol,expiration,date,strike,type,last,mark,bid,ask,volume,open_interest,implied_volatility
911,IBM250417C00110000,IBM,2025-04-17,2024-10-25,110.00,call,0.00,105.03,103.30,106.75,0,0,0.04472
912,IBM250417P00110000,IBM,2025-04-17,2024-10-25,110.00,put,0.00,0.01,0.00,0.78,0,1,0.32592
913,IBM250417C00115000,IBM,2025-04-17,2024-10-25,115.00,call,0.00,100.00,98.20,101.80,0,0,0.04258
914,IBM250417P00115000,IBM,2025-04-17,2024-10-25,115.00,put,0.00,0.01,0.00,1.51,0,1,0.30611
915,IBM250417C00120000,IBM,2025-04-17,2024-10-25,120.00,call,0.00,95.20,93.60,96.80,0,0,0.04045
916,IBM250417P00120000,IBM,2025-04-17,2024-10-25,120.00,put,0.00,0.43,0.11,0.75,0,0,0.44223
917,IBM250417C00125000,IBM,2025-04-17,2024-10-25,125.00,call,91.53,90.43,89.15,91.70,0,0,0.03831
918,IBM250417P00125000,IBM,2025-04-17,2024-10-25,125.00,put,0.00,0.44,0.13,0.75,0,0,0.41723
919,IBM250417C00130000,IBM,2025-04-17,2024-10-25,130.00,call,99.39,85.38,83.95,86.80,0,1,0.03617
920,IBM250417P00130000,IBM,2025-04-17,2024-10-25,130.00,put,0.00,0.45,0.15,0.75,0,0,0.39284
921,IBM250417C00135000,IBM,2025-04-17,2024-10-25,135.00,call,0.00,80.40,79.10,81.70,0,0,0.03404
922,IBM250417P00135000,IBM,2025-04-17,2024-10-25,135.00,put,0.00,0.49,0.18,0.80,0,9,0.37333
923,IBM250417C00140000,IBM,2025-04-17,2024-10-25,140.00,call,94.34,75.45,73.95,76.95,0,1,0.03190
924,IBM250417P00140000,IBM,2025-04-17,2024-10-25,140.00,put,0.00,0.55,0.22,0.87,0,0,0.35595
925,IBM250417C00145000,IBM,2025-04-17,2024-10-25,145.00,call,0.00,70.62,69.10,72.15,0,0,0.02977
926,IBM250417P00145000,IBM,2025-04-17,2024-10-25,145.00,put,0.00,0.60,0.26,0.94,0,26,0.33720
927,IBM250417C00150000,IBM,2025-04-17,2024-10-25,150.00,call,0.00,66.05,64.75,67.35,0,0,0.02763
928,IBM250417P00150000,IBM,2025-04-17,2024-10-25,150.00,put,0.00,0.68,0.31,1.05,0,401,0.32104
929,IBM250417C00155000,IBM,2025-04-17,2024-10-25,155.00,call,0.00,60.92,59.40,62.45,0,0,0.02549
930,IBM250417P00155000,IBM,2025-04-17,2024-10-25,155.00,put,0.00,0.83,0.47,1.20,0,3,0.30976
931,IBM250417C00160000,IBM,2025-04-17,2024-10-25,160.00,call,0.00,56.08,54.65,57.50,0,0,0.02336
932,IBM250417P00160000,IBM,2025-04-17,2024-10-25,160.00,put,0.00,1.00,0.85,1.15,0,12,0.29787
933,IBM250417C00165000,IBM,2025-04-17,2024-10-25,165.00,call,0.00,51.28,50.70,51.85,0,0,0.02122
934,IBM250417P00165000,IBM,2025-04-17,2024-10-25,165.00,put,0.00,1.23,1.13,1.32,0,60,0.28751
935,IBM250417C00170000,IBM,2025-04-17,2024-10-25,170.00,call,49.31,46.58,46.20,46.95,1,18,0.01908
936,IBM250417P00170000,IBM,2025-04-17,2024-10-25,170.00,put,0.00,1.60,1.48,1.72,0,18,0.28156
937,IBM250417C00175000,IBM,2025-04-17,2024-10-25,175.00,call,59.59,42.40,41.80,43.00,0,16,0.01695
938,IBM250417P00175000,IBM,2025-04-17,2024-10-25,175.00,put,2.00,1.90,1.75,2.04,1,89,0.26922
939,IBM250417C00180000,IBM,2025-04-17,2024-10-25,180.00,call,40.40,38.25,37.55,38.95,1,43,0.01481
940,IBM250417P00180000,IBM,2025-04-17,2024-10-25,180.00,put,0.00,2.59,2.54,2.65,0,49,0.26845
941,IBM250417C00185000,IBM,2025-04-17,2024-10-25,185.00,call,49.50,33.67,32.55,34.80,0,81,0.01268
942,IBM250417P00185000,IBM,2025-04-17,2024-10-25,185.00,put,3.12,3.38,3.30,3.45,51,231,0.26556
943,IBM250417C00190000,IBM,2025-04-17,2024-10-25,190.00,call,45.15,30.48,29.50,31.45,0,54,0.18004
944,IBM250417P00190000,IBM,2025-04-17,2024-10-25,190.00,put,4.45,4.17,3.90,4.45,3,76,0.25839
945,IBM250417C00195000,IBM,2025-04-17,2024-10-25,195.00,call,28.10,25.90,24.65,27.15,15,107,0.16602
946,IBM250417P00195000,IBM,2025-04-17,2024-10-25,195.00,put,5.50,5.58,5.50,5.65,34,37,0.26175
947,IBM250417C00200000,IBM,2025-04-17,2024-10-25,200.00,call,24.30,22.62,22.40,22.85,16,74,0.18218
948,IBM250417P00200000,IBM,2025-04-17,2024-10-25,200.00,put,6.20,6.83,6.45,7.20,5,94,0.25641
949,IBM250417C00205000,IBM,2025-04-17,2024-10-25,205.00,call,21.62,19.88,19.25,20.50,1,51,0.19788
950,IBM250417P00205000,IBM,2025-04-17,2024-10-25,205.00,put,8.90,8.85,8.75,8.95,2,254,0.26175
951,IBM250417C00210000,IBM,2025-04-17,2024-10-25,210.00,call,16.40,16.12,15.65,16.60,134,78,0.18583
952,IBM250417P00210000,IBM,2025-04-17,2024-10-25,210.00,put,10.90,10.65,10.35,10.95,556,180,0.25809
953,IBM250417C00215000,IBM,2025-04-17,2024-10-25,215.00,call,14.03,13.70,13.40,14.00,94,37,0.19285
954,IBM250417P00215000,IBM,2025-04-17,2024-10-25,215.00,put,13.20,12.75,12.05,13.45,3,129,0.25534
955,IBM250417C00220000,IBM,2025-04-17,2024-10-25,220.00,call,11.45,11.47,11.35,11.60,4,91,0.19666
956,IBM250417P00220000,IBM,2025-04-17,2024-10-25,220.00,put,15.53,15.60,15.15,16.05,24,112,0.26129
957,IBM250417C00225000,IBM,2025-04-17,2024-10-25,225.00,call,9.38,9.40,9.25,9.55,79,337,0.19772
958,IBM250417P00225000,IBM,2025-04-17,2024-10-25,225.00,put,0.00,18.32,17.65,19.00,0,124,0.26068
959,IBM250417C00230000,IBM,2025-04-17,2024-10-25,230.00,call,7.73,7.67,7.50,7.85,46,410,0.19925
960,IBM250417P00230000,IBM,2025-04-17,2024-10-25,230.00,put,0.00,21.55,20.90,22.20,0,96,0.26480
961,IBM250417C00235000,IBM,2025-04-17,2024-10-25,235.00,call,6.25,6.58,6.00,7.15,85,178,0.20763
962,IBM250417P00235000,IBM,2025-04-17,2024-10-25,235.00,put,0.00,25.50,24.50,26.50,0,29,0.27775
963,IBM250417C00240000,IBM,2025-04-17,2024-10-25,240.00,call,5.04,4.92,4.80,5.05,1,169,0.20077
964,IBM250417P00240000,IBM,2025-04-17,2024-10-25,240.00,put,0.00,28.85,28.10,29.60,0,90,0.27714
965,IBM250417C00245000,IBM,2025-04-17,2024-10-25,245.00,call,4.40,3.92,3.80,4.05,75,205,0.20214
966,IBM250417P00245000,IBM,2025-04-17,2024-10-25,245.00,put,0.00,33.30,32.90,33.70,0,74,0.29376
967,IBM250417C00250000,IBM,2025-04-17,2024-10-25,250.00,call,3.50,3.15,3.05,3.25,6,321,0.20458
968,IBM250417P00250000,IBM,2025-04-17,2024-10-25,250.00,put,0.00,37.33,36.70,37.95,0,54,0.30047
969,IBM250417C00255000,IBM,2025-04-17,2024-10-25,255.00,call,3.08,2.52,2.45,2.59,6,147,0.20672
970,IBM250417P00255000,IBM,2025-04-17,2024-10-25,255.00,put,0.00,41.85,41.05,42.65,0,0,0.31479
971,IBM250417C00260000,IBM,2025-04-17,2024-10-25,260.00,call,2.00,1.99,1.91,2.07,3,125,0.20824
972,IBM250417P00260000,IBM,2025-04-17,2024-10-25,260.00,put,0.00,46.75,45.90,47.60,0,1,0.33537
973,IBM250417C00265000,IBM,2025-04-17,2024-10-25,265.00,call,1.93,1.58,1.52,1.65,1,86,0.21022
974,IBM250417P00265000,IBM,2025-04-17,2024-10-25,265.00,put,0.00,51.40,49.80,53.00,0,0,0.34985
975,IBM250417C00270000,IBM,2025-04-17,2024-10-25,270.00,call,1.65,1.27,1.21,1.32,0,103,0.21282
976,IBM250417P00270000,IBM,2025-04-17,2024-10-25,270.00,put,0.00,56.02,54.65,57.40,0,11,0.36266
977,IBM250417C00275000,IBM,2025-04-17,2024-10-25,275.00,call,1.05,1.03,1.00,1.06,2,108,0.21586
978,IBM250417P00275000,IBM,2025-04-17,2024-10-25,275.00,put,0.00,60.88,59.65,62.10,0,1,0.37988
979,IBM250417C00280000,IBM,2025-04-17,2024-10-25,280.00,call,1.11,0.80,0.75,0.85,0,20,0.21678
980,IBM250417P00280000,IBM,2025-04-17,2024-10-25,280.00,put,0.00,66.45,65.40,67.50,0,0,0.41205
981,IBM250417C00285000,IBM,2025-04-17,2024-10-25,285.00,call,0.82,0.69,0.51,0.87,0,69,0.22227
982,IBM250417P00285000,IBM,2025-04-17,2024-10-25,285.00,put,0.00,70.90,69.45,72.35,0,0,0.41891
983,IBM250417C00290000,IBM,2025-04-17,2024-10-25,290.00,call,0.67,0.66,0.35,0.96,0,4,0.23172
984,IBM250417P00290000,IBM,2025-04-17,2024-10-25,290.00,put,0.00,76.58,75.25,77.90,0,0,0.45275
985,IBM250417C00300000,IBM,2025-04-17,2024-10-25,300.00,call,0.42,0.46,0.18,0.75,1,56,0.23812
986,IBM250417P00300000,IBM,2025-04-17,2024-10-25,300.00,put,0.00,86.20,84.50,87.90,0,0,0.48034
987,IBM250417C00310000,IBM,2025-04-17,2024-10-25,310.00,call,1.25,0.43,0.12,0.75,0,11,0.25534
988,IBM250417P00310000,IBM,2025-04-17,2024-10-25,310.00,put,0.00,96.18,95.15,97.20,0,0,0.51433
989,IBM250417C00320000,IBM,2025-04-17,2024-10-25,320.00,call,0.85,0.41,0.09,0.74,0,11,0.27211
990,IBM250417P00320000,IBM,2025-04-17,2024-10-25,320.00,put,0.00,106.12,104.45,107.80,0,0,0.54589
991,IBM250417C00330000,IBM,2025-04-17,2024-10-25,330.00,call,0.89,0.36,0.11,0.62,0,218,0.28446
992,IBM250417P00330000,IBM,2025-04-17,2024-10-25,330.00,put,0.00,116.50,115.10,117.90,0,0,0.58659
993,IBM250417C00340000,IBM,2025-04-17,2024-10-25,340.00,call,0.48,0.41,0.06,0.75,0,25,0.30748
994,IBM250417P00340000,IBM,2025-04-17,2024-10-25,340.00,put,0.00,126.42,125.05,127.80,0,0,0.61540
995,IBM250620C00080000,IBM,2025-06-20,2024-10-25,80.00,call,0.00,134.90,133.10,136.70,0,0,0.04213
996,IBM250620P00080000,IBM,2025-06-20,2024-10-25,80.00,put,0.00,0.01,0.00,1.00,0,45,0.40321
997,IBM250620C00085000,IBM,2025-06-20,2024-10-25,85.00,call,0.00,129.90,128.15,131.65,0,0,0.04056
998,IBM250620P00085000,IBM,2025-06-20,2024-10-25,85.00,put,0.00,0.01,0.00,1.20,0,32,0.38004
999,IBM250620C00090000,IBM,2025-06-20,2024-10-25,90.00,call,144.04,124.95,123.25,126.65,0,10,0.03900
1000,IBM250620P00090000,IBM,2025-06-20,2024-10-25,90.00,put,0.00,0.78,0.01,1.55,0,97,0.59787
1001,IBM250620C00095000,IBM,2025-06-20,2024-10-25,95.00,call,0.00,119.95,118.20,121.70,0,0,0.03744
1002,IBM250620P00095000,IBM,2025-06-20,2024-10-25,95.00,put,0.00,0.79,0.01,1.57,0,55,0.56647
1003,IBM250620C00100000,IBM,2025-06-20,2024-10-25,100.00,call,68.06,114.95,113.15,116.75,0,0,0.03587
1004,IBM250620P00100000,IBM,2025-06-20,2024-10-25,100.00,put,0.00,0.80,0.01,1.59,0,355,0.53659
1005,IBM250620C00105000,IBM,2025-06-20,2024-10-25,105.00,call,0.00,110.00,108.30,111.70,0,0,0.03431
1006,IBM250620P00105000,IBM,2025-06-20,2024-10-25,105.00,put,0.00,0.43,0.14,0.72,0,604,0.45717
1007,IBM250620C00110000,IBM,2025-06-20,2024-10-25,110.00,call,75.25,104.97,103.20,106.75,0,1,0.03274
1008,IBM250620P00110000,IBM,2025-06-20,2024-10-25,110.00,put,0.00,0.48,0.16,0.79,0,100,0.43888
1009,IBM250620C00115000,IBM,2025-06-20,2024-10-25,115.00,call,72.67,100.03,98.30,101.75,0,1,0.03118
1010,IBM250620P00115000,IBM,2025-06-20,2024-10-25,115.00,put,0.00,0.62,0.18,1.07,0,77,0.43186
1011,IBM250620C00120000,IBM,2025-06-20,2024-10-25,120.00,call,65.14,95.15,93.50,96.80,0,15,0.02962
1012,IBM250620P00120000,IBM,2025-06-20,2024-10-25,120.00,put,0.00,0.44,0.20,0.69,0,174,0.38430
1013,IBM250620C00125000,IBM,2025-06-20,2024-10-25,125.00,call,66.22,90.25,88.75,91.75,0,10,0.02805
1014,IBM250620P00125000,IBM,2025-06-20,2024-10-25,125.00,put,0.00,0.60,0.23,0.98,0,194,0.38080
1015,IBM250620C00130000,IBM,2025-06-20,2024-10-25,130.00,call,88.00,85.18,84.40,85.95,0,21,0.02649
1016,IBM250620P00130000,IBM,2025-06-20,2024-10-25,130.00,put,0.00,0.69,0.31,1.06,0,70,0.36677
1017,IBM250620C00135000,IBM,2025-06-20,2024-10-25,135.00,call,82.27,80.20,79.30,81.10,0,47,0.02492
1018,IBM250620P00135000,IBM,2025-06-20,2024-10-25,135.00,put,0.00,0.65,0.40,0.90,0,394,0.34040
1019,IBM250620C00140000,IBM,2025-06-20,2024-10-25,140.00,call,79.92,75.38,74.45,76.30,0,53,0.02336
1020,IBM250620P00140000,IBM,2025-06-20,2024-10-25,140.00,put,0.00,0.76,0.51,1.01,0,345,0.32821
1021,IBM250620C00145000,IBM,2025-06-20,2024-10-25,145.00,call,75.25,71.05,69.95,72.15,0,80,0.02179
1022,IBM250620P00145000,IBM,2025-06-20,2024-10-25,145.00,put,0.00,1.03,0.66,1.41,0,328,0.32592
1023,IBM250620C00150000,IBM,2025-06-20,2024-10-25,150.00,call,84.07,65.97,65.25,66.70,0,182,0.02023
1024,IBM250620P00150000,IBM,2025-06-20,2024-10-25,150.00,put,0.00,1.11,1.00,1.23,0,766,0.30900
1025,IBM250620C00155000,IBM,2025-06-20,2024-10-25,155.00,call,65.74,61.65,60.80,62.50,0,470,0.01867
1026,IBM250620P00155000,IBM,2025-06-20,2024-10-25,155.00,put,0.00,1.45,1.32,1.57,0,231,0.30534
1027,IBM250620C00160000,IBM,2025-06-20,2024-10-25,160.00,call,61.36,56.88,56.20,57.55,0,107,0.01710
1028,IBM250620P00160000,IBM,2025-06-20,2024-10-25,160.00,put,1.75,1.79,1.68,1.90,1,2119,0.29848
1029,IBM250620C00165000,IBM,2025-06-20,2024-10-25,165.00,call,55.13,52.35,51.70,53.00,1,210,0.01554
1030,IBM250620P00165000,IBM,2025-06-20,2024-10-25,165.00,put,1.98,2.15,2.00,2.29,5,986,0.29010
1031,IBM250620C00170000,IBM,2025-06-20,2024-10-25,170.00,call,50.39,47.90,47.30,48.50,0,264,0.01397
1032,IBM250620P00170000,IBM,2025-06-20,2024-10-25,170.00,put,0.00,2.81,2.53,3.10,0,813,0.28934
1033,IBM250620C00175000,IBM,2025-06-20,2024-10-25,175.00,call,58.97,43.23,42.25,44.20,0,133,0.01241
1034,IBM250620P00175000,IBM,2025-06-20,2024-10-25,175.00,put,3.30,3.40,3.30,3.50,6,282,0.28294
1035,IBM250620C00180000,IBM,2025-06-20,2024-10-25,180.00,call,56.25,39.40,38.55,40.25,0,201,0.01085
1036,IBM250620P00180000,IBM,2025-06-20,2024-10-25,180.00,put,3.86,4.57,4.05,5.10,2,673,0.28827
1037,IBM250620C00185000,IBM,2025-06-20,2024-10-25,185.00,call,52.20,35.62,34.75,36.50,0,465,0.11831
1038,IBM250620P00185000,IBM,2025-06-20,2024-10-25,185.00,put,4.87,5.28,5.15,5.40,3,418,0.27867
1039,IBM250620C00190000,IBM,2025-06-20,2024-10-25,190.00,call,31.90,31.95,31.50,32.40,73,609,0.15733
1040,IBM250620P00190000,IBM,2025-06-20,2024-10-25,190.00,put,0.00,6.53,6.35,6.70,0,527,0.27806
1041,IBM250620C00195000,IBM,2025-06-20,2024-10-25,195.00,call,33.56,28.55,28.00,29.10,0,392,0.17486
1042,IBM250620P00195000,IBM,2025-06-20,2024-10-25,195.00,put,7.75,7.90,7.75,8.05,2,541,0.27623
1043,IBM250620C00200000,IBM,2025-06-20,2024-10-25,200.00,call,25.20,25.40,24.70,26.10,7,11383,0.18629
1044,IBM250620P00200000,IBM,2025-06-20,2024-10-25,200.00,put,9.00,9.57,9.40,9.75,7,620,0.27638
1045,IBM250620C00210000,IBM,2025-06-20,2024-10-25,210.00,call,19.25,19.10,18.90,19.30,12,890,0.18934
1046,IBM250620P00210000,IBM,2025-06-20,2024-10-25,210.00,put,12.32,13.25,12.70,13.80,9,770,0.27226
1047,IBM250620C00220000,IBM,2025-06-20,2024-10-25,220.00,call,14.47,14.20,14.00,14.40,40,2378,0.19529
1048,IBM250620P00220000,IBM,2025-06-20,2024-10-25,220.00,put,18.00,18.02,17.35,18.70,1,167,0.27272
1049,IBM250620C00230000,IBM,2025-06-20,2024-10-25,230.00,call,10.35,10.18,10.00,10.35,36,1917,0.19742
1050,IBM250620P00230000,IBM,2025-06-20,2024-10-25,230.00,put,22.60,23.98,23.20,24.75,8,57,0.27882
1051,IBM250620C00240000,IBM,2025-06-20,2024-10-25,240.00,call,7.30,7.15,6.95,7.35,54,878,0.19955
1052,IBM250620P00240000,IBM,2025-06-20,2024-10-25,240.00,put,0.00,31.15,30.35,31.95,0,105,0.29239
1053,IBM250620C00250000,IBM,2025-06-20,2024-10-25,250.00,call,5.00,4.97,4.80,5.15,159,1294,0.20245
1054,IBM250620P00250000,IBM,2025-06-20,2024-10-25,250.00,put,0.00,38.90,38.20,39.60,0,451,0.30641
1055,IBM250620C00260000,IBM,2025-06-20,2024-10-25,260.00,call,3.50,3.50,3.35,3.65,307,1597,0.20702
1056,IBM250620P00260000,IBM,2025-06-20,2024-10-25,260.00,put,0.00,47.23,46.45,48.00,0,160,0.32303
1057,IBM250620C00270000,IBM,2025-06-20,2024-10-25,270.00,call,2.36,2.42,2.34,2.50,37,3436,0.21038
1058,IBM250620P00270000,IBM,2025-06-20,2024-10-25,270.00,put,0.00,56.55,55.75,57.35,0,62,0.35123
1059,IBM250620C00280000,IBM,2025-06-20,2024-10-25,280.00,call,1.63,1.70,1.59,1.81,7,238,0.21464
1060,IBM250620P00280000,IBM,2025-06-20,2024-10-25,280.00,put,0.00,66.40,64.75,68.05,0,1,0.38552
1061,IBM250620C00290000,IBM,2025-06-20,2024-10-25,290.00,call,1.15,1.19,1.13,1.26,72,1550,0.21846
1062,IBM250620P00290000,IBM,2025-06-20,2024-10-25,290.00,put,0.00,76.65,75.25,78.05,0,0,0.42485
1063,IBM250620C00300000,IBM,2025-06-20,2024-10-25,300.00,call,0.90,0.84,0.80,0.89,23,209,0.22227
1064,IBM250620P00300000,IBM,2025-06-20,2024-10-25,300.00,put,0.00,86.38,85.45,87.30,0,0,0.45336
1065,IBM250620C00310000,IBM,2025-06-20,2024-10-25,310.00,call,0.75,0.67,0.34,1.00,0,189,0.23080
1066,IBM250620P00310000,IBM,2025-06-20,2024-10-25,310.00,put,0.00,95.80,94.45,97.15,0,0,0.47455
1067,IBM250620C00320000,IBM,2025-06-20,2024-10-25,320.00,call,0.53,0.51,0.17,0.85,0,301,0.23675
1068,IBM250620P00320000,IBM,2025-06-20,2024-10-25,320.00,put,0.00,106.45,105.15,107.75,0,0,0.51677
1069,IBM250620C00330000,IBM,2025-06-20,2024-10-25,330.00,call,1.24,0.42,0.10,0.74,0,9,0.24483
1070,IBM250620P00330000,IBM,2025-06-20,2024-10-25,330.00,put,0.00,116.03,114.35,117.70,0,0,0.53826
1071,IBM250620C00340000,IBM,2025-06-20,2024-10-25,340.00,call,0.51,0.43,0.11,0.75,0,417,0.26068
1072,IBM250620P00340000,IBM,2025-06-20,2024-10-25,340.00,put,0.00,126.42,125.05,127.80,0,0,0.57378
1073,IBM250919C00100000,IBM,2025-09-19,2024-10-25,100.00,call,105.93,114.62,113.10,116.15,0,0,0.02598
1074,IBM250919P00100000,IBM,2025-09-19,2024-10-25,100.00,put,0.00,0.92,0.16,1.68,0,1,0.47439
1075,IBM250919C00105000,IBM,2025-09-19,2024-10-25,105.00,call,0.00,109.60,108.10,111.10,0,0,0.02485
1076,IBM250919P00105000,IBM,2025-09-19,2024-10-25,105.00,put,0.00,0.66,0.19,1.13,0,0,0.42302
1077,IBM250919C00110000,IBM,2025-09-19,2024-10-25,110.00,call,108.45,104.97,103.90,106.05,0,1,0.02371
1078,IBM250919P00110000,IBM,2025-09-19,2024-10-25,110.00,put,0.00,1.01,0.23,1.79,0,0,0.43156
1079,IBM250919C00115000,IBM,2025-09-19,2024-10-25,115.00,call,0.00,99.80,98.50,101.10,0,0,0.02258
1080,IBM250919P00115000,IBM,2025-09-19,2024-10-25,115.00,put,0.00,1.06,0.26,1.86,0,1,0.41159
1081,IBM250919C00120000,IBM,2025-09-19,2024-10-25,120.00,call,96.29,95.20,93.90,96.50,0,0,0.02145
1082,IBM250919P00120000,IBM,2025-09-19,2024-10-25,120.00,put,0.00,1.14,0.31,1.96,0,2,0.39421
1083,IBM250919C00125000,IBM,2025-09-19,2024-10-25,125.00,call,0.00,89.90,88.65,91.15,0,0,0.02032
1084,IBM250919P00125000,IBM,2025-09-19,2024-10-25,125.00,put,0.00,1.04,0.37,1.72,0,1,0.36510
1085,IBM250919C00130000,IBM,2025-09-19,2024-10-25,130.00,call,0.00,85.50,83.90,87.10,0,0,0.01918
1086,IBM250919P00130000,IBM,2025-09-19,2024-10-25,130.00,put,0.00,1.21,0.45,1.96,0,0,0.35458
1087,IBM250919C00135000,IBM,2025-09-19,2024-10-25,135.00,call,0.00,80.38,79.15,81.60,0,0,0.01805
1088,IBM250919P00135000,IBM,2025-09-19,2024-10-25,135.00,put,0.00,0.98,0.55,1.41,0,13,0.31952
1089,IBM250919C00140000,IBM,2025-09-19,2024-10-25,140.00,call,0.00,76.12,74.75,77.50,0,0,0.01692
1090,IBM250919P00140000,IBM,2025-09-19,2024-10-25,140.00,put,0.00,1.42,1.28,1.55,0,9,0.32440
1091,IBM250919C00145000,IBM,2025-09-19,2024-10-25,145.00,call,0.00,71.12,70.55,71.70,0,0,0.01578
1092,IBM250919P00145000,IBM,2025-09-19,2024-10-25,145.00,put,0.00,1.67,1.54,1.79,0,10,0.31586
1093,IBM250919C00150000,IBM,2025-09-19,2024-10-25,150.00,call,77.25,66.55,66.00,67.10,0,1,0.01465
1094,IBM250919P00150000,IBM,2025-09-19,2024-10-25,150.00,put,0.00,2.17,1.99,2.35,0,32,0.31540
1095,IBM250919C00155000,IBM,2025-09-19,2024-10-25,155.00,call,0.00,62.65,61.45,63.85,0,0,0.01352
1096,IBM250919P00155000,IBM,2025-09-19,2024-10-25,155.00,put,0.00,2.51,2.42,2.60,0,8,0.30656
1097,IBM250919C00160000,IBM,2025-09-19,2024-10-25,160.00,call,0.00,58.33,57.15,59.50,0,0,0.01239
1098,IBM250919P00160000,IBM,2025-09-19,2024-10-25,160.00,put,3.00,3.04,2.94,3.15,6,16,0.30214
1099,IBM250919C00165000,IBM,2025-09-19,2024-10-25,165.00,call,60.74,53.03,51.20,54.85,0,40,0.01125
1100,IBM250919P00165000,IBM,2025-09-19,2024-10-25,165.00,put,3.70,3.65,3.55,3.75,12,9,0.29757
1101,IBM250919C00170000,IBM,2025-09-19,2024-10-25,170.00,call,66.10,49.38,48.10,50.65,0,4,0.01012
1102,IBM250919P00170000,IBM,2025-09-19,2024-10-25,170.00,put,4.45,4.42,4.30,4.55,3,225,0.29467
1103,IBM250919C00175000,IBM,2025-09-19,2024-10-25,175.00,call,48.59,45.83,45.10,46.55,2,4,0.00899
1104,IBM250919P00175000,IBM,2025-09-19,2024-10-25,175.00,put,4.99,5.38,5.25,5.50,4,112,0.29361
1105,IBM250919C00180000,IBM,2025-09-19,2024-10-25,180.00,call,41.50,42.33,41.30,43.35,15,5,0.00785
1106,IBM250919P00180000,IBM,2025-09-19,2024-10-25,180.00,put,6.30,5.97,5.40,6.55,17,76,0.28263
1107,IBM250919C00185000,IBM,2025-09-19,2024-10-25,185.00,call,41.39,38.30,37.60,39.00,0,12,0.13568
1108,IBM250919P00185000,IBM,2025-09-19,2024-10-25,185.00,put,7.50,7.05,6.40,7.70,6,73,0.27943
1109,IBM250919C00190000,IBM,2025-09-19,2024-10-25,190.00,call,38.12,34.85,34.10,35.60,0,9,0.15977
1110,IBM250919P00190000,IBM,2025-09-19,2024-10-25,190.00,put,8.95,8.93,8.75,9.10,28,20,0.28705
1111,IBM250919C00195000,IBM,2025-09-19,2024-10-25,195.00,call,33.95,31.45,30.70,32.20,0,19,0.17044
1112,IBM250919P00195000,IBM,2025-09-19,2024-10-25,195.00,put,9.85,10.50,10.35,10.65,50,160,0.28659
1113,IBM250919C00200000,IBM,2025-09-19,2024-10-25,200.00,call,31.00,27.68,27.10,28.25,0,22,0.16815
1114,IBM250919P00200000,IBM,2025-09-19,2024-10-25,200.00,put,0.00,12.22,12.00,12.45,0,56,0.28583
1115,IBM250919C00205000,IBM,2025-09-19,2024-10-25,205.00,call,40.70,25.05,24.75,25.35,0,46,0.17974
1116,IBM250919P00205000,IBM,2025-09-19,2024-10-25,205.00,put,0.00,14.10,13.65,14.55,0,48,0.28492
1117,IBM250919C00210000,IBM,2025-09-19,2024-10-25,210.00,call,23.95,22.30,21.95,22.65,0,29,0.18431
1118,IBM250919P00210000,IBM,2025-09-19,2024-10-25,210.00,put,14.90,16.33,16.10,16.55,26,70,0.28659
1119,IBM250919C00215000,IBM,2025-09-19,2024-10-25,215.00,call,19.80,19.77,19.45,20.10,1,34,0.18797
1120,IBM250919P00215000,IBM,2025-09-19,2024-10-25,215.00,put,0.00,18.42,17.95,18.90,0,55,0.28415
1121,IBM250919C00220000,IBM,2025-09-19,2024-10-25,220.00,call,19.03,17.43,17.10,17.75,4,103,0.19056
1122,IBM250919P00220000,IBM,2025-09-19,2024-10-25,220.00,put,0.00,20.88,20.15,21.60,0,37,0.28446
1123,IBM250919C00225000,IBM,2025-09-19,2024-10-25,225.00,call,16.30,15.23,14.90,15.55,11,56,0.19178
1124,IBM250919P00225000,IBM,2025-09-19,2024-10-25,225.00,put,21.85,23.58,22.85,24.30,18,35,0.28583
1125,IBM250919C00230000,IBM,2025-09-19,2024-10-25,230.00,call,14.00,13.25,12.90,13.60,23,84,0.19285
1126,IBM250919P00230000,IBM,2025-09-19,2024-10-25,230.00,put,0.00,27.02,26.70,27.35,0,39,0.29422
1127,IBM250919C00235000,IBM,2025-09-19,2024-10-25,235.00,call,12.95,11.65,11.40,11.90,8,61,0.19605
1128,IBM250919P00235000,IBM,2025-09-19,2024-10-25,235.00,put,0.00,29.93,29.30,30.55,0,19,0.29437
1129,IBM250919C00240000,IBM,2025-09-19,2024-10-25,240.00,call,11.30,10.10,9.90,10.30,18,94,0.19727
1130,IBM250919P00240000,IBM,2025-09-19,2024-10-25,240.00,put,0.00,33.62,33.30,33.95,0,63,0.30245
1131,IBM250919C00245000,IBM,2025-09-19,2024-10-25,245.00,call,10.25,8.77,8.60,8.95,0,195,0.19894
1132,IBM250919P00245000,IBM,2025-09-19,2024-10-25,245.00,put,0.00,36.73,35.85,37.60,0,31,0.30168
1133,IBM250919C00250000,IBM,2025-09-19,2024-10-25,250.00,call,8.05,7.57,7.35,7.80,51,81,0.20001
1134,IBM250919P00250000,IBM,2025-09-19,2024-10-25,250.00,put,0.00,40.90,40.40,41.40,0,2,0.31281
1135,IBM250919C00260000,IBM,2025-09-19,2024-10-25,260.00,call,6.00,5.72,5.55,5.90,7,52,0.20413
1136,IBM250919P00260000,IBM,2025-09-19,2024-10-25,260.00,put,0.00,48.67,47.95,49.40,0,0,0.32425
